,Time,HP,Power up,Player x,Player y,Player speed_x,Player speed_y,Player bullet x,Player bullet y,Player bullet speed_x,Player bullet speed_y,Enemy x,Enemy y,Enemy speed_x,Enemy speed_y,Enemy bullet x,Enemy bullet y,Enemy bullet speed_x,Enemy bullet speed_y
141,77.6,9,False,1228,350,-9,-4,[],[],[],[],"[568, 516, 1126, 201, 237]","[568, 516, 1126, 201, 237]","[346, -109, 390, 29, 220]","[-21, -71, -39, -38, -34]","[438, 464, 1066, 492, 26, 147, 250, 177, 1077, 733, 510, 1362, 817, 766, 1229, 993, 613, 1002, 945, 688, 533, 604, 641, 1120, 304, 300]","[558, 602, 467, 244, 193, 699, 489, 274, 163, 289, 60, 65, 773, 752, 459, 779, 777, 652, 619, 734, 733, 740, 758, 592, 757, 818]","[2, 2, 4, 5, -4, -5, -5, -5, 4, 5, -3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 2, 5, 5]","[5, 5, 3, 0, -3, 0, -2, -2, -3, -3, -5, -3, 0, 0, -2, -1, 0, -3, -2, -1, -2, -1, -2, -5, -1, -1]"
142,77.97,9,False,1048,301,-9,0,[],[],[],[],"[707, 478, 1258, 227, 340]","[707, 478, 1258, 227, 340]","[391, -36, 321, 149, 334]","[-1, -51, 1, -18, -34]","[491, 535, 1162, 592, 47, 150, 84, 1157, 833, 1462, 917, 866, 1329, 1093, 713, 1082, 1045, 788, 633, 704, 741, 1160, 404, 400]","[647, 676, 516, 244, 682, 449, 218, 103, 229, 5, 773, 752, 410, 759, 777, 592, 579, 714, 693, 720, 718, 492, 737, 798]","[3, 4, 5, 5, -5, -5, -4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 2, 5, 5]","[4, 3, 2, 0, -1, -2, -3, -3, -3, -3, 0, 0, -3, -1, 0, -3, -2, -1, -2, -1, -2, -5, -1, -1]"
143,78.36,9,False,868,304,-9,0,[],[],[],[],"[859, 470, 1358, 303, 484]","[859, 470, 1358, 303, 484]","[404, 44, 229, 269, 424]","[19, -31, 41, 2, -19]","[571, 632, 1262, 692, 60, 4, 1237, 933, 1017, 966, 1429, 1193, 813, 1162, 1145, 888, 733, 804, 841, 1180, 504, 500]","[713, 719, 556, 244, 390, 151, 43, 169, 773, 748, 350, 739, 777, 532, 539, 694, 653, 700, 678, 392, 717, 778]","[4, 5, 5, 5, -4, -4, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 1, 5, 5]","[3, 1, 2, 0, -3, -4, -3, -3, 0, -1, -3, -1, 0, -3, -2, -1, -2, -1, -2, -5, -1, -1]"
144,78.73,9,False,688,315,-9,1,[],[],[],[],"[1009, 496, 1418, 421, 657]","[1009, 496, 1418, 421, 657]","[389, 124, 122, 367, 481]","[39, 7, 81, 22, 1]","[671, 732, 1362, 792, 1033, 1117, 1066, 1529, 1293, 913, 1242, 1245, 988, 833, 904, 941, 1200, 604, 600, 882, 585, 1297, 443, 551]","[757, 732, 585, 244, 112, 763, 728, 290, 719, 777, 472, 499, 661, 613, 680, 638, 292, 697, 742, 616, 626, 615, 647, 673]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 1, 5, 5, -1, 4, -5, 5, 1]","[2, 0, 1, 0, -2, -1, -1, -3, -1, 0, -3, -2, -2, -2, -1, -2, -5, -1, -2, -5, -3, -1, -3, -5]"
145,79.06,9,False,638,357,2,9,[],[],[],[],"[1146, 549, 1433, 573, 844]","[1146, 549, 1433, 573, 844]","[343, 187, 2, 438, 502]","[59, 47, 121, 42, 21]","[771, 832, 1330, 892, 1133, 1217, 1166, 1393, 1013, 1322, 1345, 1088, 933, 1004, 1041, 1220, 704, 700, 862, 665, 1197, 543, 571]","[778, 732, 571, 244, 72, 743, 708, 681, 777, 394, 459, 621, 565, 660, 581, 192, 677, 702, 516, 566, 595, 587, 573]","[5, 5, -5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 1, 5, 5, -1, 4, -5, 5, 1]","[0, 0, -1, 0, -2, -1, -1, -2, 0, -4, -2, -2, -3, -1, -3, -5, -1, -2, -5, -3, -1, -3, -5]"
146,79.46,9,False,626,374,-5,-8,[732],[534],[2],[5],"[1258, 625, 1396, 750, 1032]","[1258, 625, 1396, 750, 1032]","[253, 221, -137, 457, 465]","[59, 63, 123, 42, 21]","[871, 932, 1230, 992, 1233, 1317, 1266, 1493, 1113, 1387, 1441, 1188, 1033, 1104, 1141, 1223, 804, 800, 842, 745, 1097, 643, 591, 1202, 651, 1418, 728, 936]","[778, 712, 551, 244, 32, 723, 688, 641, 777, 314, 400, 581, 505, 640, 521, 92, 657, 662, 416, 506, 575, 527, 473, 742, 638, 708, 665, 732]","[5, 5, -5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 0, 5, 5, -1, 4, -5, 5, 1, -5, 2, -5, 2, -5]","[0, -2, -1, 0, -2, -1, -1, -2, 0, -4, -3, -2, -3, -1, -3, -5, -1, -2, -5, -3, -1, -3, -5, 0, -5, -1, -5, -2]"
147,79.88,9,False,497,247,-9,-3,[753],[634],[1],[5],"[1322, 705, 1302, 916, 1189]","[1322, 705, 1302, 916, 1189]","[125, 220, -277, 422, 374]","[39, 43, 103, 22, 1]","[971, 1023, 1130, 1092, 1417, 1366, 1589, 1213, 1445, 1521, 1288, 1133, 1204, 1231, 904, 900, 818, 825, 997, 727, 611, 1102, 691, 1318, 768, 836]","[765, 659, 531, 259, 703, 668, 589, 777, 226, 340, 541, 445, 601, 461, 637, 622, 316, 446, 555, 467, 373, 742, 538, 688, 565, 692]","[5, 4, -5, 5, 5, 5, 4, 5, 2, 4, 5, 5, 5, 4, 5, 5, -2, 4, -5, 4, 1, -5, 2, -5, 2, -5]","[-2, -4, -1, 1, -1, -1, -3, 0, -5, -3, -2, -3, -2, -3, -1, -2, -5, -3, -1, -3, -5, 0, -5, -1, -5, -2]"
148,80.26,9,False,344,314,-3,9,[],[],[],[],"[1332, 1157, 1063, 1305]","[1332, 1157, 1063, 1305]","[-15, -393, 354, 256]","[19, 83, 2, -19]","[1051, 1065, 1030, 1192, 1517, 1466, 1313, 1479, 1590, 1388, 1216, 1304, 1311, 1004, 1000, 778, 905, 897, 807, 631, 1002, 717, 1218, 808, 736]","[701, 566, 511, 279, 676, 644, 777, 126, 260, 501, 385, 561, 401, 617, 582, 216, 373, 515, 407, 273, 742, 438, 668, 465, 652]","[3, 0, -5, 5, 5, 5, 5, 1, 3, 5, 4, 5, 4, 5, 5, -2, 4, -5, 4, 1, -5, 1, -5, 2, -5]","[-5, -5, -1, 1, -2, -2, 0, -5, -4, -2, -3, -2, -3, -1, -2, -5, -4, -2, -3, -5, 0, -5, -1, -5, -2]"
149,80.63,9,False,311,494,0,9,[],[],[],[],"[1288, 970, 1176, 1368, 825]","[1288, 970, 1176, 1368, 825]","[-152, -477, 261, 116, -40]","[-1, 44, -18, -39, -40]","[1064, 1051, 930, 1285, 1566, 1413, 1484, 1488, 1296, 1404, 1391, 1104, 1100, 729, 985, 797, 887, 651, 902, 723, 1118, 848, 636, 1266, 1108, 1005, 1254, 793]","[601, 466, 491, 325, 604, 760, 26, 461, 325, 521, 341, 597, 542, 118, 293, 483, 347, 173, 740, 338, 648, 365, 612, 735, 730, 672, 679, 839]","[-1, -2, -5, 4, 5, 5, 0, 5, 4, 5, 4, 5, 5, -3, 4, -5, 4, 1, -5, 0, -5, 2, -5, -5, -4, -5, -5, -5]","[-5, -5, -1, 4, -2, -1, -5, -2, -3, -2, -3, -1, -2, -4, -4, -1, -3, -5, -1, -5, -1, -5, -2, -1, -3, -2, -3, -2]"
150,81.03,9,False,317,600,5,8,[],[],[],[],"[1192, 758, 1248, 1375, 790]","[1192, 758, 1248, 1375, 790]","[-271, -521, 147, -24, -75]","[-21, 4, -27, -59, -80]","[1020, 986, 830, 1300, 1513, 1588, 1376, 1504, 1471, 1204, 1200, 664, 1062, 697, 967, 671, 802, 718, 1018, 882, 536, 1166, 1028, 905, 1154, 693]","[509, 387, 471, 421, 740, 402, 265, 474, 271, 564, 502, 38, 213, 463, 281, 73, 720, 238, 628, 265, 572, 715, 670, 632, 619, 799]","[-3, -4, -5, -2, 5, 5, 4, 5, 4, 5, 5, -4, 3, -5, 4, 1, -5, -1, -5, 1, -5, -5, -4, -5, -5, -5]","[-4, -3, -1, 5, -1, -3, -3, -3, -4, -2, -2, -4, -4, -1, -4, -5, -1, -5, -1, -5, -2, -1, -3, -2, -3, -2]"
151,81.39,9,False,357,600,-6,7,[430],[701],[2],[5],"[1057, 538, 1274, 1329, 750]","[1057, 538, 1274, 1329, 750]","[-345, -502, 47, -144, -75]","[-21, -15, -7, -39, -80]","[935, 891, 730, 1233, 1456, 1595, 1551, 1304, 1300, 1122, 597, 1047, 702, 680, 918, 902, 436, 1066, 945, 805, 1054, 593, 1110, 625, 1265, 1355, 767]","[448, 340, 470, 500, 198, 414, 191, 524, 462, 133, 443, 201, 700, 141, 608, 165, 532, 695, 610, 592, 559, 759, 701, 796, 667, 676, 756]","[-5, -5, -5, -4, 4, 4, 4, 5, 5, 3, -5, 4, -5, -3, -5, 1, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5]","[-2, -2, 0, 3, -4, -3, -4, -2, -2, -4, -1, -4, -1, -4, -1, -5, -2, -1, -3, -2, -3, -2, -2, 0, -1, 0, -2]"
152,81.75,9,False,275,600,-2,9,[],[],[],[],"[899, 1265, 1242, 710]","[899, 1265, 1242, 710]","[-373, -33, -232, -55]","[-1, 33, 1, -60]","[835, 791, 630, 1140, 1536, 1404, 1400, 1182, 497, 1122, 602, 598, 818, 922, 336, 966, 845, 705, 954, 493, 1010, 525, 1165, 1255, 667]","[415, 324, 470, 552, 118, 484, 422, 53, 423, 121, 680, 80, 588, 65, 492, 675, 550, 572, 516, 719, 661, 796, 647, 676, 716]","[-5, -5, -5, -5, 4, 5, 5, 3, -5, 3, -5, -5, -5, 1, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5]","[-1, 0, 0, 2, -4, -2, -2, -4, -1, -4, -1, -2, -1, -5, -2, -1, -3, -1, -2, -2, -2, 0, -1, 0, -2]"
153,82.11,9,False,274,600,0,0,[],[],[],[],"[739, 1225, 1126, 686]","[739, 1225, 1126, 686]","[-366, -113, -300, -21]","[19, 73, 41, -30]","[735, 691, 530, 1040, 1600, 1504, 1500, 397, 1181, 502, 498, 718, 236, 866, 745, 605, 854, 393, 910, 425, 1065, 1155, 567]","[401, 324, 470, 592, 38, 444, 378, 403, 37, 660, 77, 568, 452, 655, 490, 552, 476, 679, 621, 796, 627, 676, 676]","[-5, -5, -5, -5, 3, 5, 5, -5, 2, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5]","[0, 0, 0, 2, -4, -2, -3, -1, -5, -1, 1, -1, -2, -1, -3, -1, -2, -2, -2, 0, -1, 0, -2]"
154,82.49,9,False,262,541,3,-9,[],[],[],[],"[589, 1154, 986, 676, 1420]","[589, 1154, 986, 676, 1420]","[-330, -182, -342, 19, -120]","[39, 111, 81, 10, 0]","[635, 591, 430, 940, 1600, 297, 402, 398, 618, 136, 766, 645, 505, 754, 293, 810, 325, 965, 1055, 467, 666, 1166, 1054, 654, 1390]","[401, 324, 470, 615, 318, 383, 640, 113, 548, 412, 635, 430, 532, 436, 639, 581, 796, 607, 676, 636, 674, 653, 635, 628, 825]","[-5, -5, -5, -5, 5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -4, -5]","[0, 0, 0, 1, -3, -1, -1, 3, -1, -2, -1, -3, -1, -2, -2, -2, 0, -1, 0, -2, -1, -1, 0, -3, -2]"
155,82.85,8,False,314,491,8,4,[],[],[],[],"[460, 1060, 834, 681, 1339]","[460, 1060, 834, 681, 1339]","[-264, -234, -354, 59, -227]","[59, 131, 121, 50, 0]","[535, 491, 840, 197, 302, 317, 518, 36, 666, 545, 405, 654, 193, 710, 225, 865, 955, 367, 566, 1066, 954, 574, 1290]","[401, 329, 635, 363, 620, 173, 528, 372, 615, 382, 512, 396, 599, 541, 783, 587, 676, 596, 654, 633, 635, 568, 785]","[-5, -5, -5, -5, -5, -4, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -4, -5]","[0, 1, 1, -1, -1, 3, -1, -2, -1, -2, -1, -2, -2, -2, -1, -1, 0, -2, -1, -1, 0, -3, -2]"
156,83.24,7,False,388,555,0,9,[],[],[],[],"[359, 948, 677, 701, 1217]","[359, 948, 677, 701, 1217]","[-196, -286, -357, 79, -335]","[59, 131, 123, 70, -20]","[740, 97, 202, 246, 418, 566, 445, 554, 93, 610, 125, 765, 855, 267, 466, 966, 854, 494, 1190, 493, 996, 742, 701, 1267]","[655, 343, 600, 252, 508, 595, 342, 356, 559, 501, 763, 567, 676, 556, 634, 613, 635, 508, 745, 721, 751, 702, 657, 859]","[-5, -5, -5, -3, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -4, -5, 5, -5, -5, -4, -5]","[1, -1, -1, 4, -1, -1, -2, -2, -2, -2, -1, -1, 0, -2, -1, -1, 0, -3, -2, 0, -1, -1, -3, -1]"
157,83.61,6,False,365,600,0,9,[],[],[],[],"[284, 812, 521, 721, 1051]","[284, 812, 521, 721, 1051]","[-131, -334, -347, 59, -433]","[39, 99, 103, 54, -60]","[640, 102, 193, 318, 466, 345, 454, 510, 25, 665, 755, 167, 866, 754, 414, 1090, 593, 896, 642, 621, 1167]","[659, 580, 343, 488, 575, 302, 316, 461, 743, 547, 676, 516, 593, 635, 448, 705, 721, 731, 682, 597, 839]","[-5, -5, -2, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -4, -5, 5, -5, -5, -4, -5]","[0, -1, 5, -1, -1, -2, -2, -2, -1, -1, 0, -2, -1, 0, -3, -2, 0, -1, -1, -3, -1]"
158,83.96,6,False,376,600,0,9,[],[],[],[],"[237, 666, 381, 730, 855]","[237, 666, 381, 730, 855]","[-51, -352, -308, 39, -495]","[19, 59, 83, 34, -98]","[540, 2, 157, 218, 366, 245, 354, 410, 565, 655, 67, 766, 654, 314, 990, 693, 796, 542, 541, 1067]","[659, 560, 443, 468, 555, 262, 276, 421, 527, 676, 476, 579, 635, 388, 665, 718, 711, 662, 537, 819]","[-5, -5, -1, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, 5, -5, -5, -4, -5]","[0, -1, 5, -1, -1, -2, -2, -2, -1, 0, -2, 0, 0, -3, -2, -1, -1, -1, -3, -1]"
159,84.34,6,False,405,576,7,-6,[],[],[],[],"[225, 516, 262, 730, 637]","[225, 516, 262, 730, 637]","[29, -341, -242, 19, -516]","[-1, 19, 44, 14, -118]","[440, 139, 118, 266, 145, 254, 310, 465, 555, 666, 554, 214, 890, 793, 696, 442, 461, 967, 331, 657, 454, 705, 786]","[659, 543, 448, 535, 222, 236, 381, 507, 676, 579, 635, 328, 625, 694, 691, 642, 477, 799, 646, 734, 691, 626, 745]","[-5, 0, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, 5, -5, -5, -4, -5, 3, -2, 2, -3, -5]","[0, 5, -1, -1, -2, -2, -2, -1, 0, 0, 0, -3, -2, -2, -1, -1, -3, -1, -4, -5, -5, -4, -2]"
160,84.71,6,False,523,433,7,-6,[],[],[],[],"[243, 376, 172, 729, 421]","[243, 376, 172, 729, 421]","[109, -301, -155, -1, -493]","[-21, -21, 4, -6, -131]","[340, 139, 18, 166, 45, 154, 210, 365, 455, 566, 454, 114, 790, 874, 596, 342, 381, 867, 391, 617, 494, 645, 686]","[659, 643, 428, 515, 182, 196, 341, 487, 676, 579, 635, 268, 585, 635, 671, 622, 417, 779, 566, 634, 591, 546, 705]","[-5, 0, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, 3, -5, -5, -4, -5, 3, -2, 2, -3, -5]","[0, 5, -1, -1, -2, -2, -2, -1, 0, 0, 0, -3, -2, -4, -1, -1, -3, -1, -4, -5, -5, -4, -2]"
161,85.07,6,False,685,343,9,-3,[],[],[],[],"[295, 263, 125, 709, 228]","[295, 263, 125, 709, 228]","[209, -214, -35, -1, -409]","[-21, -41, -15, -1, -111]","[240, 156, 66, 54, 110, 265, 355, 466, 354, 14, 690, 893, 496, 242, 301, 767, 451, 577, 534, 585, 586, 360, 380, 237, 757, 354]","[659, 743, 495, 156, 301, 467, 676, 572, 635, 208, 545, 537, 651, 594, 357, 759, 486, 534, 491, 466, 665, 690, 766, 795, 653, 593]","[-5, 2, -5, -5, -5, -5, -5, -5, -5, -5, -5, 0, -5, -5, -4, -5, 3, -2, 2, -3, -5, 5, 3, 5, -1, 0]","[0, 5, -1, -2, -2, -1, 0, -1, 0, -3, -2, -5, -1, -2, -3, -1, -4, -5, -5, -4, -2, -2, -5, -1, -5, -5]"
162,85.5,6,False,865,313,9,0,[],[],[],[],"[391, 193, 130, 709, 83]","[391, 193, 130, 709, 83]","[311, -91, 105, 19, -271]","[12, -38, 5, 39, -71]","[140, 221, 10, 165, 255, 366, 254, 590, 893, 396, 142, 221, 667, 523, 537, 574, 525, 486, 460, 440, 337, 737, 367]","[659, 822, 261, 447, 676, 552, 635, 505, 437, 623, 554, 297, 739, 406, 434, 391, 386, 625, 650, 666, 775, 553, 493]","[-5, 4, -5, -5, -5, -5, -5, -5, 0, -5, -5, -4, -5, 4, -2, 2, -3, -5, 5, 3, 5, -1, 1]","[0, 3, -2, -1, 0, -1, 0, -2, -5, -2, -2, -3, -1, -4, -5, -5, -4, -2, -2, -5, -1, -5, -5]"
163,85.86,6,False,1036,370,7,6,[],[],[],[],"[522, 176, 191, 709, 0]","[522, 176, 191, 709, 0]","[390, 49, 245, 39, -111]","[52, -18, 25, 70, -31]","[40, 321, 65, 155, 266, 154, 490, 893, 296, 56, 141, 567, 603, 499, 625, 465, 386, 560, 500, 437, 717, 387]","[647, 851, 427, 676, 532, 635, 465, 337, 583, 493, 237, 710, 341, 334, 291, 293, 585, 610, 573, 755, 453, 393]","[-5, 5, -5, -5, -5, -5, -5, 0, -5, -4, -4, -5, 4, -1, 3, -3, -5, 5, 3, 5, -1, 1]","[-1, 0, -1, 0, -1, 0, -2, -5, -2, -4, -3, -2, -3, -5, -5, -5, -2, -2, -4, -1, -5, -5]"
164,86.27,6,False,1015,522,-7,6,[],[],[],[],"[679, 215, 306, 719, 3]","[679, 215, 306, 719, 3]","[441, 185, 367, 59, 67]","[77, 2, 45, 90, 9]","[421, 55, 166, 54, 390, 912, 196, 61, 467, 697, 479, 685, 422, 286, 660, 560, 537, 716, 407, 629, 310, 311, 824, 144]","[851, 676, 512, 635, 425, 237, 543, 167, 670, 290, 234, 202, 193, 534, 570, 493, 735, 353, 293, 607, 715, 710, 636, 644]","[5, -5, -5, -5, -5, 2, -5, -4, -5, 5, -1, 3, -2, -5, 5, 3, 5, 0, 1, 3, 5, 4, 4, 5]","[0, 0, -1, 0, -2, -5, -2, -4, -2, -2, -5, -4, -5, -3, -2, -4, -1, -5, -5, -4, -3, -3, -3, 0]"
165,86.71,6,False,1069,549,8,-4,[977],[637],[-4],[3],"[854, 304, 463, 739, 53]","[854, 304, 463, 739, 53]","[459, 305, 460, 79, 227]","[97, 22, 65, 110, 49]","[521, 66, 290, 987, 96, 367, 797, 465, 745, 382, 189, 760, 620, 637, 716, 443, 689, 410, 391, 904, 244]","[851, 492, 385, 179, 496, 630, 258, 134, 122, 93, 474, 530, 413, 715, 253, 193, 527, 655, 650, 576, 644]","[5, -5, -5, 5, -5, -5, 5, 0, 3, -2, -4, 5, 3, 5, 0, 2, 3, 5, 4, 4, 5]","[0, -1, -2, 0, -3, -2, -1, -5, -4, -5, -3, -2, -4, -1, -5, -5, -4, -3, -3, -3, 0]"
166,87.1,6,False,1204,429,5,-8,[897],[697],[-4],[3],"[1025, 436, 649, 759, 164]","[1025, 436, 649, 759, 164]","[422, 380, 501, 79, 357]","[97, 22, 45, 110, 69]","[621, 190, 1081, 10, 267, 897, 465, 816, 109, 860, 699, 737, 716, 483, 758, 510, 471, 984, 344, 1014, 458, 641, 846, 198]","[846, 345, 209, 436, 590, 246, 34, 42, 414, 490, 333, 695, 153, 93, 447, 595, 590, 516, 644, 697, 745, 771, 779, 631]","[5, -5, 4, -4, -5, 5, 0, 4, -4, 5, 4, 5, 0, 2, 4, 5, 4, 4, 5, 2, 5, 4, 5, 5]","[-1, -2, 3, -3, -2, 0, -5, -4, -3, -2, -4, -1, -5, -5, -4, -3, -3, -3, 0, -5, 0, -3, 0, -2]"
167,87.44,6,False,1304,274,6,-7,[817],[757],[-4],[3],"[1166, 587, 836, 779, 315]","[1166, 587, 836, 779, 315]","[333, 410, 484, 59, 442]","[77, 2, 5, 70, 69]","[721, 90, 1161, 167, 997, 29, 960, 779, 837, 716, 838, 610, 551, 1064, 444, 1059, 558, 721, 946, 298]","[826, 305, 269, 547, 246, 346, 450, 262, 675, 53, 367, 535, 530, 456, 644, 597, 745, 711, 770, 591]","[5, -5, 4, -5, 5, -4, 5, 4, 5, 0, 4, 5, 4, 4, 5, 3, 5, 4, 5, 5]","[-1, -2, 3, -3, 0, -4, -2, -3, -1, -5, -4, -3, -3, -3, 0, -5, 0, -3, -1, -2]"
168,87.78,6,False,1292,100,-5,-8,[],[],[],[],"[1266, 747, 1010, 493]","[1266, 747, 1010, 493]","[219, 407, 431, 492]","[47, -18, -35, 60]","[821, 1251, 79, 1097, 1060, 859, 937, 918, 710, 648, 1144, 544, 1119, 658, 801, 1046, 398]","[801, 320, 487, 246, 410, 202, 655, 287, 494, 470, 396, 644, 497, 745, 651, 750, 551]","[5, 5, -4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 3, 5, 4, 5, 5]","[-2, 2, -3, 0, -2, -3, -1, -4, -2, -3, -3, 0, -5, 0, -3, -1, -2]"
169,88.15,6,False,1135,6,-9,-3,[],[],[],[],"[1318, 894, 1155, 687, 184]","[1318, 894, 1155, 687, 184]","[90, 374, 343, 505, 100]","[7, -38, -55, 40, -40]","[921, 1351, 1197, 1160, 939, 1037, 998, 810, 748, 1224, 644, 1175, 758, 881, 1146, 498, 1285, 834, 1057, 621, 287]","[761, 340, 246, 370, 142, 622, 207, 449, 410, 336, 644, 397, 745, 591, 718, 511, 694, 630, 688, 620, 771]","[5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 5, 2, 5, 4, 5, 5, -1, 2, 0, 4, 4]","[-2, 0, 0, -2, -3, -2, -4, -3, -3, -3, 0, -5, 0, -3, -2, -2, -5, -5, -5, -4, -4]"
170,88.51,6,False,955,0,-9,-1,[],[],[],[],"[1315, 1022, 1259, 874, 234]","[1315, 1022, 1259, 874, 234]","[-50, 312, 231, 479, 189]","[-25, -55, -75, 20, -80]","[1019, 1445, 1297, 1260, 1019, 1137, 1078, 910, 844, 1304, 744, 1215, 858, 961, 1246, 598, 1265, 874, 1057, 701, 367]","[710, 315, 238, 330, 82, 582, 127, 389, 350, 274, 644, 297, 745, 531, 675, 471, 594, 530, 588, 540, 691]","[4, 3, 5, 5, 4, 5, 4, 5, 4, 4, 5, 2, 5, 4, 5, 5, -1, 2, 0, 4, 4]","[-3, -4, -1, -2, -3, -2, -4, -3, -3, -4, 0, -5, 0, -3, -3, -2, -5, -5, -5, -4, -4]"
171,88.86,6,False,775,1,-9,1,[],[],[],[],"[1260, 1124, 1318, 1046, 319]","[1260, 1124, 1318, 1046, 319]","[-158, 248, 124, 437, 286]","[-25, -35, -73, 20, -84]","[1099, 1440, 1397, 1360, 1099, 1237, 1158, 1010, 924, 1384, 844, 1255, 958, 1041, 1331, 698, 1245, 914, 1057, 781, 447, 1313, 1085, 1315, 998, 363]","[650, 220, 216, 277, 22, 542, 47, 329, 290, 194, 644, 197, 745, 457, 615, 431, 494, 430, 488, 460, 611, 725, 637, 671, 655, 743]","[4, -3, 5, 5, 4, 5, 4, 5, 4, 4, 5, 2, 5, 4, 4, 5, -1, 2, 0, 4, 4, -2, -4, -3, -1, 4]","[-3, -4, -2, -3, -3, -2, -4, -3, -3, -4, 0, -5, 0, -4, -3, -2, -5, -5, -5, -4, -4, -5, -3, -4, -5, -4]"
172,89.21,6,False,625,97,-5,8,[],[],[],[],"[1170, 1200, 1336, 1200, 445]","[1170, 1200, 1336, 1200, 445]","[-232, 188, 24, 384, 380]","[-5, 5, -33, 40, -64]","[1176, 1361, 1492, 1445, 1337, 1100, 1004, 1459, 944, 1295, 1058, 1121, 1406, 798, 1225, 954, 1057, 861, 527, 1273, 1005, 1255, 978, 443]","[572, 154, 169, 217, 494, 269, 230, 114, 644, 97, 745, 377, 539, 391, 394, 330, 388, 380, 531, 625, 577, 591, 555, 663]","[3, -5, 4, 4, 5, 4, 4, 3, 5, 2, 5, 4, 3, 5, -1, 2, 0, 4, 4, -2, -4, -3, -1, 4]","[-4, -2, -3, -3, -3, -3, -3, -4, 0, -5, 0, -4, -4, -2, -5, -5, -5, -4, -4, -5, -3, -4, -5, -4]"
173,89.56,6,False,613,276,0,9,[648],[312],[0],[5],"[1056, 1249, 1314, 1328, 601]","[1056, 1249, 1314, 1328, 601]","[-285, 109, -76, 301, 448]","[15, 45, 7, 60, -39]","[1236, 1261, 1546, 1525, 1425, 1180, 1084, 1519, 1044, 1158, 1192, 1463, 898, 1205, 994, 1057, 941, 607, 1233, 925, 1185, 958, 523]","[491, 120, 85, 157, 434, 209, 170, 34, 644, 727, 297, 450, 351, 294, 230, 288, 300, 451, 525, 517, 511, 455, 583]","[3, -5, 0, 4, 4, 4, 4, 3, 5, 5, 3, 2, 5, -1, 2, 0, 4, 4, -2, -4, -4, -1, 4]","[-5, -1, -5, -3, -3, -3, -3, -4, 0, -1, -4, -5, -2, -5, -5, -5, -4, -4, -5, -3, -4, -5, -4]"
174,90.0,6,False,494,230,-8,-5,[648],[412],[0],[5],"[923, 1265, 1255, 1417, 781]","[923, 1265, 1255, 1417, 781]","[-314, 29, -162, 197, 480]","[35, 85, 47, 80, 1]","[1283, 1161, 1493, 1505, 1260, 1164, 1144, 1258, 1252, 1497, 998, 1184, 1034, 1057, 1021, 687, 1193, 845, 1105, 938, 603, 985, 1186, 1247, 1294, 703]","[391, 109, 8, 374, 149, 110, 642, 707, 217, 350, 311, 194, 130, 188, 220, 371, 425, 457, 431, 355, 503, 713, 575, 615, 663, 587]","[2, -5, -5, 4, 4, 4, 5, 5, 3, 1, 5, -2, 2, 0, 4, 4, -2, -4, -4, -1, 4, -5, -5, -5, -4, 2]","[-5, 0, -2, -3, -3, -3, -1, -1, -4, -5, -2, -5, -5, -5, -4, -4, -5, -3, -4, -5, -4, -1, -3, -1, -3, -5]"
175,90.39,6,False,422,187,0,0,[648],[512],[0],[5],"[783, 1251, 1164, 1460, 961]","[783, 1251, 1164, 1460, 961]","[-316, -51, -235, 77, 477]","[55, 125, 87, 100, 41]","[1311, 1061, 1585, 1340, 1244, 1244, 1358, 1312, 1504, 1098, 1144, 1074, 1057, 1101, 767, 1153, 765, 1025, 918, 677, 885, 1086, 1147, 1214, 743]","[291, 109, 299, 89, 50, 622, 687, 136, 250, 271, 94, 30, 88, 140, 291, 325, 397, 351, 255, 423, 679, 525, 595, 603, 487]","[1, -5, 4, 4, 4, 5, 5, 3, 0, 5, -2, 2, 0, 4, 4, -2, -4, -4, -1, 3, -5, -5, -5, -4, 2]","[-5, 0, -4, -3, -3, -1, -1, -5, -5, -2, -5, -5, -5, -4, -4, -5, -3, -4, -5, -4, -2, -2, -1, -3, -5]"
